hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,94,2015,July,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,D,C,3,No Deposit,NULL,Transient,124.45,1,1,Check-Out,7/15/2015
Resort Hotel,0,110,2015,July,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,40,Contract,110.7,0,0,Check-Out,7/16/2015
Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Contract,74.07,0,0,Check-Out,7/19/2015
Resort Hotel,0,79,2015,July,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,243,Contract,134.1,0,0,Check-Out,7/19/2015
Resort Hotel,0,115,2015,July,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,G,G,1,No Deposit,240,Transient,167,0,0,Check-Out,7/11/2015
Resort Hotel,0,111,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,C,0,No Deposit,240,Transient,123,0,2,Check-Out,7/10/2015
Resort Hotel,0,51,2015,July,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,G,G,0,No Deposit,241,Transient,117.81,1,2,Check-Out,7/10/2015
Resort Hotel,0,94,2015,July,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,D,D,0,No Deposit,96,Transient,171.32,0,1,Check-Out,7/10/2015
Resort Hotel,0,81,2015,July,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,G,G,0,No Deposit,250,Transient,210,1,0,Check-Out,7/10/2015
Resort Hotel,0,84,2015,July,28,6,1,3,2,0,1,BB,PRT,Online TA,TA/TO,D,E,1,No Deposit,240,Transient,97,0,2,Check-Out,7/10/2015
Resort Hotel,0,51,2015,July,28,6,1,3,3,0,0,BB,USA,Online TA,TA/TO,G,G,0,No Deposit,241,Transient,117.81,0,2,Check-Out,7/10/2015
Resort Hotel,0,111,2015,July,28,6,0,0,2,0,0,BB,PRT,Online TA,TA/TO,A,H,0,No Deposit,240,Transient,0,0,2,Check-Out,7/6/2015
Resort Hotel,0,0,2015,July,28,6,0,0,1,0,0,BB,PRT,Direct,Direct,E,H,0,No Deposit,250,Transient,0,0,0,Check-Out,7/6/2015
Resort Hotel,0,2,2015,July,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,A,E,0,No Deposit,NULL,Transient,131,0,0,Check-Out,7/7/2015
Resort Hotel,0,7,2015,July,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,A,E,0,No Deposit,240,Transient,98,0,2,Check-Out,7/8/2015
Resort Hotel,0,98,2015,July,28,6,1,1,2,0,0,BB,USA,Online TA,TA/TO,D,F,0,No Deposit,240,Transient,87.3,1,1,Check-Out,7/8/2015
Resort Hotel,0,95,2015,July,28,6,1,2,2,0,0,BB,GRC,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,97,0,1,Check-Out,7/9/2015
Resort Hotel,1,48,2015,July,28,6,1,3,2,0,0,HB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,167,0,0,Canceled,6/3/2015
Resort Hotel,0,66,2015,July,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,E,0,No Deposit,175,Transient,91.5,0,0,Check-Out,7/10/2015
Resort Hotel,0,104,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,C,1,No Deposit,240,Transient,73.8,0,1,Check-Out,7/10/2015
Resort Hotel,0,28,2015,July,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,123,0,0,Check-Out,7/11/2015
Resort Hotel,0,34,2015,July,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,F,F,0,No Deposit,250,Transient,175,1,0,Check-Out,7/11/2015
Resort Hotel,0,98,2015,July,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,A,C,0,No Deposit,240,Transient,117.8,1,1,Check-Out,7/12/2015
Resort Hotel,0,104,2015,July,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,1,No Deposit,240,Transient,117.63,0,0,Check-Out,7/12/2015
Resort Hotel,0,68,2015,July,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,185,0,0,Check-Out,7/13/2015
Resort Hotel,1,86,2015,July,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,175,Transient,71,0,1,Canceled,6/26/2015
Resort Hotel,0,258,2015,July,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,2,Contract,47.25,0,0,Check-Out,7/13/2015
Resort Hotel,0,111,2015,July,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,A,C,0,No Deposit,240,Transient,151,0,1,Check-Out,7/14/2015
Resort Hotel,1,94,2015,July,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,87.3,0,0,Canceled,5/14/2015
Resort Hotel,0,112,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,242,Transient,120.6,0,1,Check-Out,7/16/2015
Resort Hotel,0,100,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,1,No Deposit,241,Transient,63.86,0,1,Check-Out,7/16/2015
Resort Hotel,0,33,2015,July,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,F,F,5,No Deposit,250,Transient,157.1,0,1,Check-Out,7/16/2015
Resort Hotel,0,97,2015,July,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,156,Contract,91.37,0,2,Check-Out,7/16/2015
Resort Hotel,0,80,2015,July,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,A,A,1,No Deposit,NULL,Transient,73,0,0,Check-Out,7/17/2015
Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,D,D,0,No Deposit,8,Contract,110.7,0,0,Check-Out,7/20/2015
Resort Hotel,0,111,2015,July,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Contract,93.6,0,0,Check-Out,7/20/2015
Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,127,Transient,83.5,0,0,Check-Out,7/13/2015
Resort Hotel,1,67,2015,July,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,73.8,0,1,Canceled,5/7/2015
Resort Hotel,0,55,2015,July,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,82,1,2,Check-Out,7/10/2015
Resort Hotel,0,21,2015,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,F,F,0,No Deposit,250,Transient,185.5,0,1,Check-Out,7/10/2015
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,NULL,Transient,0,0,1,Check-Out,7/7/2015
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,A,E,0,No Deposit,240,Transient,0,0,1,Check-Out,7/7/2015
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,109.8,0,3,Check-Out,7/8/2015
Resort Hotel,0,0,2015,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,C,C,0,No Deposit,NULL,Transient,195,1,0,Check-Out,7/8/2015
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,109.8,0,3,Check-Out,7/8/2015
Resort Hotel,0,8,2015,July,28,7,0,4,3,2,0,BB,ESP,Online TA,TA/TO,H,H,2,No Deposit,240,Transient,193,0,1,Check-Out,7/11/2015
Resort Hotel,0,66,2015,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,97,0,2,Check-Out,7/11/2015
Resort Hotel,0,88,2015,July,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,D,E,0,No Deposit,95,Transient,150,0,1,Check-Out,7/11/2015
Resort Hotel,0,0,2015,July,28,7,0,4,2,0,0,BB,NLD,Direct,Direct,A,A,2,No Deposit,NULL,Transient,98,0,0,Check-Out,7/11/2015
Resort Hotel,1,43,2015,July,28,7,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,134,Transient,91.5,0,0,Canceled,5/28/2015
Resort Hotel,1,88,2015,July,28,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,139,0,2,Canceled,4/13/2015
Resort Hotel,0,54,2015,July,28,7,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,D,D,0,No Deposit,8,Transient,79.5,0,0,Check-Out,7/14/2015
Resort Hotel,1,292,2015,July,28,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,2,Contract,47.25,0,0,Canceled,3/25/2015
Resort Hotel,0,112,2015,July,28,7,4,10,2,0,0,HB,IRL,Offline TA/TO,TA/TO,D,D,0,No Deposit,156,Contract,126.65,0,1,Check-Out,7/21/2015
Resort Hotel,0,68,2015,July,28,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,107,0,1,Check-Out,7/11/2015
Resort Hotel,0,7,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,131,1,2,Check-Out,7/12/2015
Resort Hotel,0,1,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,131,1,1,Check-Out,7/12/2015
Resort Hotel,1,113,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,123,0,1,Canceled,5/28/2015
Resort Hotel,0,5,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,146,0,1,Check-Out,7/12/2015
Resort Hotel,0,83,2015,July,28,8,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,105,Transient,110.7,0,1,Check-Out,7/12/2015
Resort Hotel,1,105,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,73.8,0,1,Canceled,6/29/2015
Resort Hotel,0,0,2015,July,28,8,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,146,Transient,61,0,0,Check-Out,7/9/2015
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,NULL,Transient,104.72,0,1,Canceled,7/8/2015
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,NULL,Transient,104.72,0,1,Canceled,7/8/2015
Resort Hotel,0,1,2015,July,28,8,0,2,2,0,0,BB,CHE,Corporate,Corporate,A,F,0,No Deposit,NULL,Transient,104.72,1,1,Check-Out,7/10/2015
Resort Hotel,1,102,2015,July,28,8,1,4,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,9,Transient,66.42,0,1,Canceled,5/28/2015
Resort Hotel,0,113,2015,July,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,E,E,1,No Deposit,250,Transient,77.96,1,1,Check-Out,7/14/2015
Resort Hotel,1,280,2015,July,28,8,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,40,Contract,112,0,1,Canceled,4/15/2015
Resort Hotel,0,96,2015,July,28,8,2,5,2,0,0,BB,GBR,Online TA,TA/TO,E,F,0,No Deposit,240,Transient,107,0,1,Check-Out,7/15/2015
Resort Hotel,0,394,2015,July,28,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,40,Contract,89.68,0,0,Check-Out,7/15/2015
Resort Hotel,0,33,2015,July,28,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,155,0,0,Check-Out,7/15/2015
Resort Hotel,0,82,2015,July,28,8,2,6,3,0,0,BB,IRL,Direct,Direct,A,A,0,No Deposit,250,Transient,112,0,1,Check-Out,7/16/2015
Resort Hotel,0,100,2015,July,28,8,2,7,3,0,0,BB,DNK,Online TA,TA/TO,E,E,1,No Deposit,240,Transient-Party,130.1,0,3,Check-Out,7/17/2015
Resort Hotel,0,100,2015,July,28,8,2,7,2,0,0,BB,DNK,Online TA,TA/TO,E,E,0,No Deposit,240,Transient-Party,100.1,0,2,Check-Out,7/17/2015
Resort Hotel,0,17,2015,July,28,9,0,1,2,2,0,BB,PRT,Online TA,TA/TO,C,C,0,No Deposit,242,Transient,123,0,3,Check-Out,7/10/2015
Resort Hotel,0,68,2015,July,28,9,0,2,3,0,0,BB,ARG,Direct,Direct,A,C,0,No Deposit,250,Transient,124,1,1,Check-Out,7/11/2015
Resort Hotel,0,12,2015,July,28,9,0,2,2,2,0,BB,PRT,Direct,Direct,H,G,2,No Deposit,NULL,Transient,146,1,0,Check-Out,7/11/2015
Resort Hotel,1,77,2015,July,28,9,0,3,2,0,0,BB,PRT,Direct,Direct,D,D,0,No Deposit,250,Transient,97,0,0,Canceled,6/2/2015
Resort Hotel,1,24,2015,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,C,C,0,No Deposit,242,Transient,123,0,1,Canceled,6/16/2015
Resort Hotel,1,44,2015,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,153,0,0,Canceled,6/16/2015
Resort Hotel,0,78,2015,July,28,9,0,3,2,0,1,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,82,0,2,Check-Out,7/12/2015
Resort Hotel,1,17,2015,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,105.08,0,0,Canceled,6/23/2015
Resort Hotel,1,103,2015,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,65.42,0,0,Canceled,6/27/2015
Resort Hotel,0,16,2015,July,28,9,1,3,1,0,0,BB,RUS,Direct,Direct,A,A,0,No Deposit,250,Transient,98,0,1,Check-Out,7/13/2015
Resort Hotel,0,14,2015,July,28,9,2,3,2,0,0,BB,SWE,Online TA,TA/TO,A,A,0,No Deposit,241,Transient,75.46,1,1,Check-Out,7/14/2015
Resort Hotel,0,77,2015,July,28,9,2,3,2,0,0,BB,POL,Offline TA/TO,TA/TO,A,A,0,No Deposit,177,Transient,65.5,0,0,Check-Out,7/14/2015
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,6,Transient,90.95,0,0,Check-Out,7/16/2015
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Contract,93.6,0,0,Check-Out,7/16/2015
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,143,Contract,119.25,0,0,Check-Out,7/16/2015
Resort Hotel,0,366,2015,July,28,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,40,Contract,134.73,0,0,Check-Out,7/16/2015
Resort Hotel,0,249,2015,July,28,9,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,112,0,1,Check-Out,7/16/2015
Resort Hotel,1,69,2015,July,28,9,2,6,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,118.13,0,2,Canceled,5/13/2015
Resort Hotel,0,10,2015,July,28,10,0,1,2,0,0,BB,USA,Direct,Direct,A,A,0,No Deposit,250,Transient,131,0,0,Check-Out,7/11/2015
Resort Hotel,0,22,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,88.2,0,0,Check-Out,7/12/2015
Resort Hotel,0,91,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,73.8,0,1,Check-Out,7/12/2015
Resort Hotel,0,23,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,98,0,0,Check-Out,7/12/2015
Resort Hotel,0,11,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,110.5,0,1,Check-Out,7/12/2015
Resort Hotel,0,3,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,131,0,1,Check-Out,7/12/2015
Resort Hotel,0,13,2015,July,28,10,0,2,2,1,0,HB,PRT,Online TA,TA/TO,G,G,2,No Deposit,240,Transient,185,1,1,Check-Out,7/12/2015
Resort Hotel,0,108,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient,87.3,0,2,Check-Out,7/12/2015
Resort Hotel,0,91,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,73.8,0,1,Check-Out,7/12/2015
Resort Hotel,0,37,2015,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,C,C,0,No Deposit,105,Transient,120,0,1,Check-Out,7/13/2015
Resort Hotel,0,21,2015,July,28,10,1,2,2,0,0,BB,AUS,Direct,Direct,A,C,0,No Deposit,250,Transient,98,0,1,Check-Out,7/13/2015
Resort Hotel,0,106,2015,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,96.3,0,2,Check-Out,7/13/2015
Resort Hotel,0,30,2015,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct,F,F,0,No Deposit,NULL,Transient-Party,197,0,1,Check-Out,7/14/2015
Resort Hotel,0,30,2015,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct,F,F,0,No Deposit,NULL,Transient-Party,197,0,1,Check-Out,7/14/2015
Resort Hotel,1,51,2015,July,28,10,2,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,123,0,0,Canceled,6/29/2015
Resort Hotel,0,79,2015,July,28,10,2,3,2,0,0,BB,POL,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,82,0,2,Check-Out,7/15/2015
Resort Hotel,0,21,2015,July,28,10,2,3,2,0,2,HB,PRT,Direct,Direct,C,C,1,No Deposit,250,Transient,165,1,3,Check-Out,7/15/2015
Resort Hotel,0,35,2015,July,28,10,2,3,2,2,0,BB,EST,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,149.4,0,0,Check-Out,7/15/2015
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,106.84,1,2,Check-Out,7/17/2015
Resort Hotel,0,31,2015,July,28,10,2,5,2,0,0,HB,PRT,Direct,Direct,D,D,1,No Deposit,250,Transient,161,1,1,Check-Out,7/17/2015
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient,134.43,0,2,Check-Out,7/17/2015
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO,E,E,1,No Deposit,240,Transient,144.43,1,2,Check-Out,7/17/2015
Resort Hotel,0,44,2015,July,28,10,2,5,1,0,0,HB,RUS,Offline TA/TO,TA/TO,E,E,2,No Deposit,244,Transient,152,0,0,Check-Out,7/17/2015
Resort Hotel,0,34,2015,July,28,10,2,5,2,1,0,HB,GBR,Online TA,TA/TO,F,F,0,No Deposit,241,Transient,125.54,0,3,Check-Out,7/17/2015
Resort Hotel,0,87,2015,July,28,10,2,5,2,1,1,FB,PRT,Offline TA/TO,TA/TO,C,C,0,No Deposit,5,Transient,133.83,0,2,Check-Out,7/17/2015
Resort Hotel,0,11,2015,July,28,10,2,6,3,1,0,BB,PRT,Direct,Direct,C,C,0,No Deposit,250,Transient,159.75,1,0,Check-Out,7/18/2015
Resort Hotel,0,115,2015,July,28,10,2,7,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,2,Check-Out,7/19/2015
Resort Hotel,0,86,2015,July,28,10,3,7,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,112.2,0,0,Check-Out,7/20/2015
Resort Hotel,0,41,2015,July,28,10,4,7,2,0,1,BB,GBR,Online TA,TA/TO,F,F,0,No Deposit,241,Transient,110.6,0,0,Check-Out,7/21/2015
Resort Hotel,0,32,2015,July,28,10,4,9,2,0,0,BB,DNK,Online TA,TA/TO,C,C,0,No Deposit,241,Transient,105.9,0,0,Check-Out,7/23/2015
Resort Hotel,0,34,2015,July,28,10,2,5,2,1,0,HB,GBR,Online TA,TA/TO,D,D,0,No Deposit,241,Transient,95.27,0,3,Check-Out,7/17/2015
Resort Hotel,0,34,2015,July,28,10,2,5,2,0,0,HB,GBR,Online TA,TA/TO,F,F,0,No Deposit,241,Transient,108.83,0,1,Check-Out,7/17/2015
Resort Hotel,1,100,2015,July,28,11,2,3,2,1,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,149,Transient,153.96,0,0,Canceled,5/29/2015
Resort Hotel,0,44,2015,July,28,11,2,3,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,0,Check-Out,7/16/2015
Resort Hotel,0,304,2015,July,28,11,2,4,2,0,1,BB,PRT,Direct,TA/TO,A,A,1,No Deposit,240,Transient,90.67,0,1,Check-Out,7/17/2015
Resort Hotel,1,36,2015,July,28,11,2,4,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,126.67,0,0,Canceled,6/8/2015
Resort Hotel,0,117,2015,July,28,11,2,4,3,0,0,HB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,15,Transient,144.4,0,1,Check-Out,7/17/2015
Resort Hotel,0,70,2015,July,28,11,2,4,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,99.5,1,2,Check-Out,7/17/2015
Resort Hotel,0,110,2015,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct,E,E,0,No Deposit,250,Transient,139.4,0,1,Check-Out,7/18/2015
Resort Hotel,1,109,2015,July,28,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,73.8,0,1,Canceled,4/22/2015
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,241,Transient,89.97,0,1,Check-Out,7/15/2015
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,123,0,0,Check-Out,7/15/2015
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,CZE,Online TA,TA/TO,E,E,1,No Deposit,240,Transient,123,0,0,Check-Out,7/15/2015
Resort Hotel,0,0,2015,July,28,11,0,1,1,0,0,BB,GBR,Direct,Direct,A,A,0,No Deposit,NULL,Transient,123,0,0,Check-Out,7/12/2015
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,HB,DEU,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,144.9,0,1,Check-Out,7/12/2015
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,BB,ESP,Direct,Direct,G,G,0,No Deposit,NULL,Transient,153,0,0,Check-Out,7/12/2015
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,131,0,1,Check-Out,7/12/2015
Resort Hotel,0,84,2015,July,28,11,1,1,2,0,0,HB,PRT,Corporate,Corporate,A,A,0,No Deposit,NULL,Transient,100,1,0,Check-Out,7/13/2015
Resort Hotel,0,71,2015,July,28,11,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,A,A,0,No Deposit,175,Transient,65.5,0,0,Check-Out,7/13/2015
Resort Hotel,0,16,2015,July,28,11,1,1,2,0,0,BB,ROU,Online TA,TA/TO,C,C,0,No Deposit,242,Transient,123,0,1,Check-Out,7/13/2015
Resort Hotel,0,54,2015,July,28,11,2,1,2,0,0,BB,PRT,Online TA,TA/TO,E,F,0,No Deposit,240,Transient,123,0,0,Check-Out,7/14/2015
Resort Hotel,0,8,2015,July,28,11,2,1,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,131,0,0,Check-Out,7/14/2015
Resort Hotel,0,36,2015,July,28,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,5,Transient,104.68,1,0,Check-Out,7/18/2015
Resort Hotel,0,40,2015,July,28,11,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,166,0,0,Check-Out,7/18/2015
Resort Hotel,1,59,2015,July,28,11,2,6,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,111.25,0,2,Canceled,5/19/2015
Resort Hotel,0,79,2015,July,28,11,2,6,2,2,0,HB,PRT,Direct,Direct,G,G,1,No Deposit,250,Transient,213.75,0,0,Check-Out,7/19/2015
Resort Hotel,0,32,2015,July,28,11,4,6,2,0,0,HB,PRT,Online TA,TA/TO,E,E,1,No Deposit,240,Transient,178,1,0,Check-Out,7/21/2015
Resort Hotel,0,110,2015,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,250,Transient,113.9,0,1,Check-Out,7/18/2015
Resort Hotel,0,33,2015,July,28,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,129.29,1,0,Check-Out,7/18/2015
Resort Hotel,0,53,2015,July,29,12,1,0,2,2,0,BB,CN,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,153,1,0,Check-Out,7/13/2015
Resort Hotel,0,2,2015,July,29,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,98,1,2,Check-Out,7/13/2015
Resort Hotel,0,8,2015,July,29,12,2,4,2,1,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,169,1,2,Check-Out,7/18/2015
Resort Hotel,1,72,2015,July,29,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,93,0,2,Canceled,5/12/2015
Resort Hotel,0,12,2015,July,29,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,132.29,0,0,Check-Out,7/19/2015
Resort Hotel,0,48,2015,July,29,12,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO,D,D,0,No Deposit,243,Transient,123,0,1,Check-Out,7/19/2015
Resort Hotel,0,90,2015,July,29,12,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,5,Transient-Party,117.22,0,1,Check-Out,7/12/2015
